Seizure file	Match ID
SGP, 03-18, 3.3t	SG.A233
SGP, 03-18, 3.3t	SG.A234
SGP, 03-18, 3.3t	SG.A235
SGP, 03-18, 3.3t	SG.A236
SGP, 03-18, 3.3t	SG.A237
SGP, 03-18, 3.3t	SG.A239
SGP, 03-18, 3.3t	SG.A240
SGP, 03-18, 3.3t	SG.A241
SGP, 03-18, 3.3t	SG.A242
SGP, 03-18, 3.3t	SG.A243
SGP, 03-18, 3.3t	SG.A245
AGO, 06-18, 0.8t	AO.A001
AGO, 06-18, 0.8t	AO.A002-AO.A004
AGO, 06-18, 0.8t	AO.A003
AGO, 06-18, 0.8t	AO.A005
AGO, 06-18, 0.8t	AO.A006-AO.A008
AGO, 06-18, 0.8t	AO.A007
AGO, 06-18, 0.8t	AO.A009-AO.A010-AO.A011
AGO, 06-18, 0.8t	AO.A012
AGO, 06-18, 0.8t	AO.A013
AGO, 06-18, 0.8t	AO.A014-AO.A017
AGO, 06-18, 0.8t	AO.A015-AO.A018
AGO, 06-18, 0.8t	AO.A016
AGO, 06-18, 0.8t	AO.A020
AGO, 06-18, 0.8t	AO.A021
AGO, 06-18, 0.8t	AO.A022-AO.A023
AGO, 06-18, 0.8t	AO.A024
AGO, 06-18, 0.8t	AO.A025
AGO, 08-18, 1.0t	AO.B001
AGO, 08-18, 1.0t	AO.B002-AO.B003
AGO, 08-18, 1.0t	AO.B004
AGO, 08-18, 1.0t	AO.B005
AGO, 08-18, 1.0t	AO.B006
AGO, 08-18, 1.0t	AO.B007
AGO, 08-18, 1.0t	AO.B008
AGO, 08-18, 1.0t	AO.B009
AGO, 08-18, 1.0t	AO.B010
AGO, 08-18, 1.0t	AO.B011-AO.B012
AGO, 08-18, 1.0t	AO.B013-AO.B045
AGO, 08-18, 1.0t	AO.B014
AGO, 08-18, 1.0t	AO.B015
AGO, 08-18, 1.0t	AO.B016
AGO, 08-18, 1.0t	AO.B017-AO.B024
AGO, 08-18, 1.0t	AO.B018
AGO, 08-18, 1.0t	AO.B019
AGO, 08-18, 1.0t	AO.B020
AGO, 08-18, 1.0t	AO.B021
AGO, 08-18, 1.0t	AO.B022
AGO, 08-18, 1.0t	AO.B023
AGO, 08-18, 1.0t	AO.B025
AGO, 08-18, 1.0t	AO.B026-AO.B034
AGO, 08-18, 1.0t	AO.B027-AO.B043
AGO, 08-18, 1.0t	AO.B028-AO.B032
AGO, 08-18, 1.0t	AO.B029-AO.B031
AGO, 08-18, 1.0t	AO.B033
AGO, 08-18, 1.0t	AO.B035-AO.B041
AGO, 08-18, 1.0t	AO.B036-AO.B038
AGO, 08-18, 1.0t	AO.B037
AGO, 08-18, 1.0t	AO.B039-AO.B040
AGO, 08-18, 1.0t	AO.B042
AGO, 08-18, 1.0t	AO.B044
CIV, 01-18, 0.5t	CI.A001-CI.A002
CIV, 01-18, 0.5t	CI.A005
CIV, 01-18, 0.5t	CI.A006-CI.A022
CIV, 01-18, 0.5t	CI.A007
CIV, 01-18, 0.5t	CI.A008
CIV, 01-18, 0.5t	CI.A009-CI.A010
CIV, 01-18, 0.5t	CI.A011
CIV, 01-18, 0.5t	CI.A012
CIV, 01-18, 0.5t	CI.A013
CIV, 01-18, 0.5t	CI.A014
CIV, 01-18, 0.5t	CI.A015-CI.A016
CIV, 01-18, 0.5t	CI.A017
CIV, 01-18, 0.5t	CI.A018
CIV, 01-18, 0.5t	CI.A019-CI.A020
CIV, 01-18, 0.5t	CI.A021
CIV, 01-18, 0.5t	CI.A023
CIV, 01-18, 0.5t	CI.A024
CIV, 01-18, 0.5t	CI.A025
CIV, 01-18, 0.5t	CI.A026
CIV, 01-18, 0.5t	CI.A027
CIV, 01-18, 0.5t	CI.A028
CIV, 01-18, 0.5t	CI.A029
CIV, 01-18, 0.5t	CI.A030
CIV, 01-18, 0.5t	CI.A031
CIV, 01-18, 0.5t	CI.A036-CI.A037-CI.A083-CI.A085
CIV, 01-18, 0.5t	CI.A038
CIV, 01-18, 0.5t	CI.A039-CI.A067-CI.A076
CIV, 01-18, 0.5t	CI.A041
CIV, 01-18, 0.5t	CI.A042-CI.A079
CIV, 01-18, 0.5t	CI.A046-CI.A078
CIV, 01-18, 0.5t	CI.A047
CIV, 01-18, 0.5t	CI.A048-CI.A064-CI.A081
CIV, 01-18, 0.5t	CI.A049-CI.A050
CIV, 01-18, 0.5t	CI.A051
CIV, 01-18, 0.5t	CI.A052-CI.A075
CIV, 01-18, 0.5t	CI.A053-CI.A054
CIV, 01-18, 0.5t	CI.A055-CI.A056
CIV, 01-18, 0.5t	CI.A057
CIV, 01-18, 0.5t	CI.A058
CIV, 01-18, 0.5t	CI.A059
CIV, 01-18, 0.5t	CI.A060-CI.A062
CIV, 01-18, 0.5t	CI.A061
CIV, 01-18, 0.5t	CI.A065-CI.A082
CIV, 01-18, 0.5t	CI.A068-CI.A073
CIV, 01-18, 0.5t	CI.A069-CI.A070
CIV, 01-18, 0.5t	CI.A071
CIV, 01-18, 0.5t	CI.A072
CIV, 01-18, 0.5t	CI.A074
CIV, 01-18, 0.5t	CI.A077
CIV, 01-18, 0.5t	CI.A080
CIV, 01-18, 0.5t	CI.A087-CI.A088
CIV, 01-18, 0.5t	CI.A089
HKG, 07-17, 7.2t	HK17B005-HK17B008
HKG, 07-17, 7.2t	HK17B111
HKG, 07-17, 7.2t	HK17B110
HKG, 07-17, 7.2t	HK.A083
HKG, 07-17, 7.2t	HK17B026
HKG, 07-17, 7.2t	HK.A080
HKG, 07-17, 7.2t	HK17B023
HKG, 07-17, 7.2t	HK.A064-HK.A065
HKG, 07-17, 7.2t	HK17B021
HKG, 07-17, 7.2t	HK17B020
HKG, 07-17, 7.2t	HK.A062-HK17B084
HKG, 07-17, 7.2t	HK.A089
HKG, 07-17, 7.2t	HK.A088
HKG, 07-17, 7.2t	HK17B144
HKG, 07-17, 7.2t	HK17B145
HKG, 07-17, 7.2t	HK17B146
HKG, 07-17, 7.2t	HK17B028
HKG, 07-17, 7.2t	HK.A020A
HKG, 07-17, 7.2t	HK.A009
HKG, 07-17, 7.2t	HK.A002
HKG, 07-17, 7.2t	HK.A001
HKG, 07-17, 7.2t	HK17B051
HKG, 07-17, 7.2t	HK.A012-HK17B142
HKG, 07-17, 7.2t	HK.A006
HKG, 07-17, 7.2t	HK.A005
HKG, 07-17, 7.2t	HK17B018
HKG, 07-17, 7.2t	HK17B010
HKG, 07-17, 7.2t	HK17B137-HK17B149
HKG, 07-17, 7.2t	HK17B016
HKG, 07-17, 7.2t	HK17B017
HKG, 07-17, 7.2t	HK.A090
HKG, 07-17, 7.2t	HK.A015-HK.A026
HKG, 07-17, 7.2t	HK17B150
HKG, 07-17, 7.2t	HK17B022
HKG, 07-17, 7.2t	HK17B106
HKG, 07-17, 7.2t	HK.A019
HKG, 07-17, 7.2t	HK17B024
HKG, 07-17, 7.2t	HK.A010
HKG, 07-17, 7.2t	HK.A011
HKG, 07-17, 7.2t	HK.A013
HKG, 07-17, 7.2t	HK.A016
HKG, 07-17, 7.2t	HK.A086
HKG, 07-17, 7.2t	HK.A003-HK.A077
HKG, 07-17, 7.2t	HK17B009
HKG, 07-17, 7.2t	HK17B004
HKG, 07-17, 7.2t	HK17B007
HKG, 07-17, 7.2t	HK17B006
HKG, 07-17, 7.2t	HK17B025-HK17B076
HKG, 07-17, 7.2t	HK17B062
HKG, 07-17, 7.2t	HK.A024
HKG, 07-17, 7.2t	HK17B143
HKG, 07-17, 7.2t	HK.A023
HKG, 07-17, 7.2t	HK.A022
HKG, 07-17, 7.2t	HK.A029
HKG, 07-17, 7.2t	HK.A028
HKG, 07-17, 7.2t	HK17B147
HKG, 07-17, 7.2t	HK17B092
HKG, 07-17, 7.2t	HK17B093
HKG, 07-17, 7.2t	HK17B091
HKG, 07-17, 7.2t	HK17B096
HKG, 07-17, 7.2t	HK17B097
HKG, 07-17, 7.2t	HK17B094
HKG, 07-17, 7.2t	HK17B099
HKG, 07-17, 7.2t	HK17B012-HK17B125
HKG, 07-17, 7.2t	HK17B078
HKG, 07-17, 7.2t	HK17B079
HKG, 07-17, 7.2t	HK17B070
HKG, 07-17, 7.2t	HK17B071
HKG, 07-17, 7.2t	HK17B072
HKG, 07-17, 7.2t	HK17B074
HKG, 07-17, 7.2t	HK17B075
HKG, 07-17, 7.2t	HK17B077
HKG, 07-17, 7.2t	HK.A032
HKG, 07-17, 7.2t	HK.A037
HKG, 07-17, 7.2t	HK.A034
HKG, 07-17, 7.2t	HK.A035
HKG, 07-17, 7.2t	HK.A038
HKG, 07-17, 7.2t	HK17B134-HK17B140
HKG, 07-17, 7.2t	HK17B081
HKG, 07-17, 7.2t	HK17B083
HKG, 07-17, 7.2t	HK17B082
HKG, 07-17, 7.2t	HK.A004-HK17B090
HKG, 07-17, 7.2t	HK.A021-HK.A025
HKG, 07-17, 7.2t	HK17B104
HKG, 07-17, 7.2t	HK17B105
HKG, 07-17, 7.2t	HK17B069
HKG, 07-17, 7.2t	HK17B068
HKG, 07-17, 7.2t	HK.A063-HK.A069
HKG, 07-17, 7.2t	HK17B103
HKG, 07-17, 7.2t	HK17B063
HKG, 07-17, 7.2t	HK17B052-HK17B112
HKG, 07-17, 7.2t	HK17B108
HKG, 07-17, 7.2t	HK17B066
HKG, 07-17, 7.2t	HK17B064
HKG, 07-17, 7.2t	HK17B039
HKG, 07-17, 7.2t	HK.A047
HKG, 07-17, 7.2t	HK.A046
HKG, 07-17, 7.2t	HK.A042
HKG, 07-17, 7.2t	HK.A040
HKG, 07-17, 7.2t	HK.A049
HKG, 07-17, 7.2t	HK.A048
HKG, 07-17, 7.2t	HK17B015-HK17B034
HKG, 07-17, 7.2t	HK17B117
HKG, 07-17, 7.2t	HK17B116
HKG, 07-17, 7.2t	HK17B115
HKG, 07-17, 7.2t	HK17B030-HK17B042
HKG, 07-17, 7.2t	HK17B113
HKG, 07-17, 7.2t	HK17B058
HKG, 07-17, 7.2t	HK17B059
HKG, 07-17, 7.2t	HK17B107
HKG, 07-17, 7.2t	HK17B054
HKG, 07-17, 7.2t	HK17B055
HKG, 07-17, 7.2t	HK17B053
HKG, 07-17, 7.2t	HK17B119
HKG, 07-17, 7.2t	HK17B027-HK17B086
HKG, 07-17, 7.2t	HK.A007
HKG, 07-17, 7.2t	HK.A054
HKG, 07-17, 7.2t	HK.A055
HKG, 07-17, 7.2t	HK.A056
HKG, 07-17, 7.2t	HK.A057
HKG, 07-17, 7.2t	HK.A050
HKG, 07-17, 7.2t	HK.A052
HKG, 07-17, 7.2t	HK.A053
HKG, 07-17, 7.2t	HK17B067-HK17B122
HKG, 07-17, 7.2t	HK.A014-HK.A018
HKG, 07-17, 7.2t	HK.A059
HKG, 07-17, 7.2t	HK17B128
HKG, 07-17, 7.2t	HK.A084
HKG, 07-17, 7.2t	HK17B120
HKG, 07-17, 7.2t	HK17B121
HKG, 07-17, 7.2t	HK17B126
HKG, 07-17, 7.2t	HK17B127
HKG, 07-17, 7.2t	HK17B124
HKG, 07-17, 7.2t	HK17B044
HKG, 07-17, 7.2t	HK17B047
HKG, 07-17, 7.2t	HK17B046
HKG, 07-17, 7.2t	HK17B049
HKG, 07-17, 7.2t	HK17B019-HK17B085
HKG, 07-17, 7.2t	HK.A030A
HKG, 07-17, 7.2t	HK17B040-HK17B073
HKG, 07-17, 7.2t	HK.A060
HKG, 07-17, 7.2t	HK.A066
HKG, 07-17, 7.2t	HK17B098-HK17B100
HKG, 07-17, 7.2t	HK17B139
HKG, 07-17, 7.2t	HK17B138
HKG, 07-17, 7.2t	HK17B135
HKG, 07-17, 7.2t	HK17B136
HKG, 07-17, 7.2t	HK17B131
HKG, 07-17, 7.2t	HK17B130
HKG, 07-17, 7.2t	HK17B133
HKG, 07-17, 7.2t	HK17B132
HKG, 07-17, 7.2t	HK17B035
HKG, 07-17, 7.2t	HK17B031
HKG, 07-17, 7.2t	HK17B033
HKG, 07-17, 7.2t	HK17B038
HKG, 07-17, 7.2t	HK.A068-HK17B036
HKG, 07-17, 7.2t	HK.A043-HK.A082
HKG, 07-17, 7.2t	HK.A079
HKG, 07-17, 7.2t	HK.A076
HKG, 07-17, 7.2t	HK.A074
HKG, 07-17, 7.2t	HK.A073
HKG, 07-17, 7.2t	HK.A071
UGA, 01-19, 3.3t	UG19A062
UGA, 01-19, 3.3t	UG19A149
UGA, 01-19, 3.3t	UG19A171
UGA, 01-19, 3.3t	UG19A193
UGA, 01-19, 3.3t	UG19A017
UGA, 01-19, 3.3t	UG19A041
UGA, 01-19, 3.3t	UG19A036
UGA, 01-19, 3.3t	UG19A152
UGA, 01-19, 3.3t	UG19A098
UGA, 01-19, 3.3t	UG19A099
UGA, 01-19, 3.3t	UG19A157
UGA, 01-19, 3.3t	UG19A154
UGA, 01-19, 3.3t	UG19A092
UGA, 01-19, 3.3t	UG19A090
UGA, 01-19, 3.3t	UG19A091
UGA, 01-19, 3.3t	UG19A097
UGA, 01-19, 3.3t	UG19A094
UGA, 01-19, 3.3t	UG19A095
UGA, 01-19, 3.3t	UG19A150
UGA, 01-19, 3.3t	UG19A122
UGA, 01-19, 3.3t	UG19A123
UGA, 01-19, 3.3t	UG19A027
UGA, 01-19, 3.3t	UG19A026
UGA, 01-19, 3.3t	UG19A025
UGA, 01-19, 3.3t	UG19A024
UGA, 01-19, 3.3t	UG19A159
UGA, 01-19, 3.3t	UG19A166
UGA, 01-19, 3.3t	UG19A164
UGA, 01-19, 3.3t	UG19A165
UGA, 01-19, 3.3t	UG19A163
UGA, 01-19, 3.3t	UG19A160
UGA, 01-19, 3.3t	UG19A084
UGA, 01-19, 3.3t	UG19A169
UGA, 01-19, 3.3t	UG19A077-UG19A096
UGA, 01-19, 3.3t	UG19A053-UG19A075
UGA, 01-19, 3.3t	UG19A082-UG19A083
UGA, 01-19, 3.3t	UG19A010
UGA, 01-19, 3.3t	UG19A011
UGA, 01-19, 3.3t	UG19A016
UGA, 01-19, 3.3t	UG19A014
UGA, 01-19, 3.3t	UG19A018
UGA, 01-19, 3.3t	UG19A019
UGA, 01-19, 3.3t	UG19A070
UGA, 01-19, 3.3t	UG19A071
UGA, 01-19, 3.3t	UG19A073
UGA, 01-19, 3.3t	UG19A074
UGA, 01-19, 3.3t	UG19A076
UGA, 01-19, 3.3t	UG19A078
UGA, 01-19, 3.3t	UG19A079
UGA, 01-19, 3.3t	UG19A080-UG19A081
UGA, 01-19, 3.3t	UG19A005
UGA, 01-19, 3.3t	UG19A004
UGA, 01-19, 3.3t	UG19A009
UGA, 01-19, 3.3t	UG19A063
UGA, 01-19, 3.3t	UG19A061
UGA, 01-19, 3.3t	UG19A060
UGA, 01-19, 3.3t	UG19A067
UGA, 01-19, 3.3t	UG19A066
UGA, 01-19, 3.3t	UG19A065
UGA, 01-19, 3.3t	UG19A069
UGA, 01-19, 3.3t	UG19A184
UGA, 01-19, 3.3t	UG19A185
UGA, 01-19, 3.3t	UG19A187
UGA, 01-19, 3.3t	UG19A180
UGA, 01-19, 3.3t	UG19A085-UG19A087
UGA, 01-19, 3.3t	UG19A188
UGA, 01-19, 3.3t	UG19A115
UGA, 01-19, 3.3t	UG19A178
UGA, 01-19, 3.3t	UG19A170
UGA, 01-19, 3.3t	UG19A173
UGA, 01-19, 3.3t	UG19A172
UGA, 01-19, 3.3t	UG19A177
UGA, 01-19, 3.3t	UG19A176
UGA, 01-19, 3.3t	UG19A200
UGA, 01-19, 3.3t	UG19A059
UGA, 01-19, 3.3t	UG19A197
UGA, 01-19, 3.3t	UG19A195
UGA, 01-19, 3.3t	UG19A194
UGA, 01-19, 3.3t	UG19A191
UGA, 01-19, 3.3t	UG19A190
UGA, 01-19, 3.3t	UG19A189
UGA, 01-19, 3.3t	UG19A104
UGA, 01-19, 3.3t	UG19A105
UGA, 01-19, 3.3t	UG19A107
UGA, 01-19, 3.3t	UG19A100
UGA, 01-19, 3.3t	UG19A101
UGA, 01-19, 3.3t	UG19A102
UGA, 01-19, 3.3t	UG19A103
UGA, 01-19, 3.3t	UG19A086-UG19A181
UGA, 01-19, 3.3t	UG19A119
UGA, 01-19, 3.3t	UG19A118
UGA, 01-19, 3.3t	UG19A116
UGA, 01-19, 3.3t	UG19A068-UG19A125
UGA, 01-19, 3.3t	UG19A114
UGA, 01-19, 3.3t	UG19A113
UGA, 01-19, 3.3t	UG19A112
UGA, 01-19, 3.3t	UG19A110
UGA, 01-19, 3.3t	UG19A072-UG19A175
UGA, 01-19, 3.3t	UG19A143-UG19A183
UGA, 01-19, 3.3t	UG19A049
UGA, 01-19, 3.3t	UG19A048
UGA, 01-19, 3.3t	UG19A120
UGA, 01-19, 3.3t	UG19A121
UGA, 01-19, 3.3t	UG19A127
UGA, 01-19, 3.3t	UG19A124
UGA, 01-19, 3.3t	UG19A040
UGA, 01-19, 3.3t	UG19A043
UGA, 01-19, 3.3t	UG19A042
UGA, 01-19, 3.3t	UG19A045
UGA, 01-19, 3.3t	UG19A047
UGA, 01-19, 3.3t	UG19A046
UGA, 01-19, 3.3t	UG19A140
UGA, 01-19, 3.3t	UG19A141
UGA, 01-19, 3.3t	UG19A146
UGA, 01-19, 3.3t	UG19A148
UGA, 01-19, 3.3t	UG19A038
UGA, 01-19, 3.3t	UG19A139
UGA, 01-19, 3.3t	UG19A135
UGA, 01-19, 3.3t	UG19A134
UGA, 01-19, 3.3t	UG19A137
UGA, 01-19, 3.3t	UG19A131
UGA, 01-19, 3.3t	UG19A130
UGA, 01-19, 3.3t	UG19A133
UGA, 01-19, 3.3t	UG19A132
UGA, 01-19, 3.3t	UG19A034
UGA, 01-19, 3.3t	UG19A039
UGA, 01-19, 3.3t	UG19A030
UGA, 01-19, 3.3t	UG19A031
UGA, 01-19, 3.3t	UG19A033
SGP, 07-19, 8.8t	SG20A001
SGP, 07-19, 8.8t	SG20A002-SG20A164
SGP, 07-19, 8.8t	SG20A003
SGP, 07-19, 8.8t	SG20A004
SGP, 07-19, 8.8t	SG20A005
SGP, 07-19, 8.8t	SG20A006
SGP, 07-19, 8.8t	SG20A007
SGP, 07-19, 8.8t	SG20A008
SGP, 07-19, 8.8t	SG20A009-SG20A147
SGP, 07-19, 8.8t	SG20A010
SGP, 07-19, 8.8t	SG20A011
SGP, 07-19, 8.8t	SG20A012
SGP, 07-19, 8.8t	SG20A013
SGP, 07-19, 8.8t	SG20A014
SGP, 07-19, 8.8t	SG20A016
SGP, 07-19, 8.8t	SG20A017-SG20A114
SGP, 07-19, 8.8t	SG20A018
SGP, 07-19, 8.8t	SG20A019-SG20A057
SGP, 07-19, 8.8t	SG20A020
SGP, 07-19, 8.8t	SG20A021-SG20A176
SGP, 07-19, 8.8t	SG20A022
SGP, 07-19, 8.8t	SG20A023-SG20A123
SGP, 07-19, 8.8t	SG20A024-SG20A134
SGP, 07-19, 8.8t	SG20A025
SGP, 07-19, 8.8t	SG20A026
SGP, 07-19, 8.8t	SG20A029-SG20A121
SGP, 07-19, 8.8t	SG20A030
SGP, 07-19, 8.8t	SG20A031
SGP, 07-19, 8.8t	SG20A032
SGP, 07-19, 8.8t	SG20A033
SGP, 07-19, 8.8t	SG20A034
SGP, 07-19, 8.8t	SG20A035
SGP, 07-19, 8.8t	SG20A036-SG20A040
SGP, 07-19, 8.8t	SG20A037-SG20A191
SGP, 07-19, 8.8t	SG20A038
SGP, 07-19, 8.8t	SG20A039
SGP, 07-19, 8.8t	SG20A041
SGP, 07-19, 8.8t	SG20A042
SGP, 07-19, 8.8t	SG20A043
SGP, 07-19, 8.8t	SG20A044
SGP, 07-19, 8.8t	SG20A045-SG20A051
SGP, 07-19, 8.8t	SG20A046
SGP, 07-19, 8.8t	SG20A047
SGP, 07-19, 8.8t	SG20A048
SGP, 07-19, 8.8t	SG20A049
SGP, 07-19, 8.8t	SG20A050
SGP, 07-19, 8.8t	SG20A053
SGP, 07-19, 8.8t	SG20A054
SGP, 07-19, 8.8t	SG20A055
SGP, 07-19, 8.8t	SG20A056-SG20A094
SGP, 07-19, 8.8t	SG20A058-SG20A166
SGP, 07-19, 8.8t	SG20A059
SGP, 07-19, 8.8t	SG20A060-SG20A224
SGP, 07-19, 8.8t	SG20A061
SGP, 07-19, 8.8t	SG20A062-SG20A204
SGP, 07-19, 8.8t	SG20A063
SGP, 07-19, 8.8t	SG20A064
SGP, 07-19, 8.8t	SG20A065
SGP, 07-19, 8.8t	SG20A066
SGP, 07-19, 8.8t	SG20A067
SGP, 07-19, 8.8t	SG20A068
SGP, 07-19, 8.8t	SG20A069
SGP, 07-19, 8.8t	SG20A070-SG20A215
SGP, 07-19, 8.8t	SG20A071
SGP, 07-19, 8.8t	SG20A072
SGP, 07-19, 8.8t	SG20A073-SG20A162
SGP, 07-19, 8.8t	SG20A074
SGP, 07-19, 8.8t	SG20A075
SGP, 07-19, 8.8t	SG20A076
SGP, 07-19, 8.8t	SG20A077-SG20A198
SGP, 07-19, 8.8t	SG20A078
SGP, 07-19, 8.8t	SG20A079-SG20A236
SGP, 07-19, 8.8t	SG20A080
SGP, 07-19, 8.8t	SG20A081
SGP, 07-19, 8.8t	SG20A082
SGP, 07-19, 8.8t	SG20A083
SGP, 07-19, 8.8t	SG20A084
SGP, 07-19, 8.8t	SG20A085
SGP, 07-19, 8.8t	SG20A086
SGP, 07-19, 8.8t	SG20A087
SGP, 07-19, 8.8t	SG20A088
SGP, 07-19, 8.8t	SG20A089
SGP, 07-19, 8.8t	SG20A090
SGP, 07-19, 8.8t	SG20A091
SGP, 07-19, 8.8t	SG20A093-SG20A101
SGP, 07-19, 8.8t	SG20A095-SG20A220
SGP, 07-19, 8.8t	SG20A096
SGP, 07-19, 8.8t	SG20A098
SGP, 07-19, 8.8t	SG20A099
SGP, 07-19, 8.8t	SG20A102
SGP, 07-19, 8.8t	SG20A103
SGP, 07-19, 8.8t	SG20A104
SGP, 07-19, 8.8t	SG20A105
SGP, 07-19, 8.8t	SG20A106
SGP, 07-19, 8.8t	SG20A107-SG20A156
SGP, 07-19, 8.8t	SG20A108
SGP, 07-19, 8.8t	SG20A109
SGP, 07-19, 8.8t	SG20A110
SGP, 07-19, 8.8t	SG20A111
SGP, 07-19, 8.8t	SG20A112
SGP, 07-19, 8.8t	SG20A113
SGP, 07-19, 8.8t	SG20A115
SGP, 07-19, 8.8t	SG20A116
SGP, 07-19, 8.8t	SG20A117
SGP, 07-19, 8.8t	SG20A119
SGP, 07-19, 8.8t	SG20A120
SGP, 07-19, 8.8t	SG20A122
SGP, 07-19, 8.8t	SG20A124
SGP, 07-19, 8.8t	SG20A125
SGP, 07-19, 8.8t	SG20A126
SGP, 07-19, 8.8t	SG20A127
SGP, 07-19, 8.8t	SG20A128
SGP, 07-19, 8.8t	SG20A129
SGP, 07-19, 8.8t	SG20A130
SGP, 07-19, 8.8t	SG20A131
SGP, 07-19, 8.8t	SG20A132
SGP, 07-19, 8.8t	SG20A133
SGP, 07-19, 8.8t	SG20A135
SGP, 07-19, 8.8t	SG20A136
SGP, 07-19, 8.8t	SG20A137
SGP, 07-19, 8.8t	SG20A138
SGP, 07-19, 8.8t	SG20A139
SGP, 07-19, 8.8t	SG20A140-SG20A234
SGP, 07-19, 8.8t	SG20A141
SGP, 07-19, 8.8t	SG20A142
SGP, 07-19, 8.8t	SG20A143
SGP, 07-19, 8.8t	SG20A144
SGP, 07-19, 8.8t	SG20A145
SGP, 07-19, 8.8t	SG20A146
SGP, 07-19, 8.8t	SG20A148
SGP, 07-19, 8.8t	SG20A149
SGP, 07-19, 8.8t	SG20A150
SGP, 07-19, 8.8t	SG20A151
SGP, 07-19, 8.8t	SG20A152
SGP, 07-19, 8.8t	SG20A153
SGP, 07-19, 8.8t	SG20A154
SGP, 07-19, 8.8t	SG20A155
SGP, 07-19, 8.8t	SG20A157
SGP, 07-19, 8.8t	SG20A158
SGP, 07-19, 8.8t	SG20A159
SGP, 07-19, 8.8t	SG20A160-SG20A223
SGP, 07-19, 8.8t	SG20A161-SG20A225
SGP, 07-19, 8.8t	SG20A165
SGP, 07-19, 8.8t	SG20A167
SGP, 07-19, 8.8t	SG20A168
SGP, 07-19, 8.8t	SG20A169-SG20A222
SGP, 07-19, 8.8t	SG20A171
SGP, 07-19, 8.8t	SG20A172
SGP, 07-19, 8.8t	SG20A173
SGP, 07-19, 8.8t	SG20A174
SGP, 07-19, 8.8t	SG20A175
SGP, 07-19, 8.8t	SG20A177
SGP, 07-19, 8.8t	SG20A178
SGP, 07-19, 8.8t	SG20A179
SGP, 07-19, 8.8t	SG20A180
SGP, 07-19, 8.8t	SG20A181
SGP, 07-19, 8.8t	SG20A182
SGP, 07-19, 8.8t	SG20A183
SGP, 07-19, 8.8t	SG20A184
SGP, 07-19, 8.8t	SG20A185
SGP, 07-19, 8.8t	SG20A186
SGP, 07-19, 8.8t	SG20A187
SGP, 07-19, 8.8t	SG20A188
SGP, 07-19, 8.8t	SG20A189
SGP, 07-19, 8.8t	SG20A190
SGP, 07-19, 8.8t	SG20A192
SGP, 07-19, 8.8t	SG20A193
SGP, 07-19, 8.8t	SG20A194
SGP, 07-19, 8.8t	SG20A195
SGP, 07-19, 8.8t	SG20A196
SGP, 07-19, 8.8t	SG20A197-SG20A212
SGP, 07-19, 8.8t	SG20A199
SGP, 07-19, 8.8t	SG20A200-SG20A207
SGP, 07-19, 8.8t	SG20A201
SGP, 07-19, 8.8t	SG20A202
SGP, 07-19, 8.8t	SG20A203
SGP, 07-19, 8.8t	SG20A205
SGP, 07-19, 8.8t	SG20A209
SGP, 07-19, 8.8t	SG20A210
SGP, 07-19, 8.8t	SG20A211
SGP, 07-19, 8.8t	SG20A213
SGP, 07-19, 8.8t	SG20A214
SGP, 07-19, 8.8t	SG20A216
SGP, 07-19, 8.8t	SG20A217
SGP, 07-19, 8.8t	SG20A218
SGP, 07-19, 8.8t	SG20A219
SGP, 07-19, 8.8t	SG20A221
SGP, 07-19, 8.8t	SG20A226
SGP, 07-19, 8.8t	SG20A227
SGP, 07-19, 8.8t	SG20A228
SGP, 07-19, 8.8t	SG20A229
SGP, 07-19, 8.8t	SG20A230
SGP, 07-19, 8.8t	SG20A231
SGP, 07-19, 8.8t	SG20A232
SGP, 07-19, 8.8t	SG20A233
SGP, 07-19, 8.8t	SG20A235
